-1.5	0.001430430500743637
-1.499	0.0014230038834237438
-1.498	0.001416850844094135
-1.497	0.0014117225081164368
-1.496	0.0014073489102775
-1.495	0.0014034447399802477
-1.494	0.0013997290493477585
-1.493	0.0013959576420728762
-1.492	0.001391959151407573
-1.491	0.001387660218469649
-1.49	0.001383087496994554
-1.489	0.0013783448662485357
-1.488	0.001373576052157252
-1.487	0.001368927518744795
-1.486	0.0013645224165745313
-1.485	0.001360448628222589
-1.484	0.0013567580881655287
-1.483	0.0013534725070123669
-1.482	0.0013505913103559939
-1.481	0.0013480992280654315
-1.48	0.0013459724124101754
-1.479	0.0013441828677796762
-1.478	0.0013427014048821978
-1.477	0.001341499465839364
-1.476	0.0013405501543113905
-1.475	0.001339828739337651
-1.474	0.0013393128289853424
-1.473	0.0013389823482784574
-1.472	0.0013388194094842273
-1.471	0.0013388081302369208
-1.47	0.0013389344331019963
-1.469	0.0013391858459939237
-1.468	0.001339551313918921
-1.467	0.0013400210270353829
-1.466	0.0013405862667755732
-1.465	0.00134123926992695
-1.464	0.0013419731095927108
-1.463	0.0013427815914942973
-1.462	0.0013436591639275144
-1.461	0.0013446008397038644
-1.46	0.0013456021285179875
-1.459	0.001346658978332069
-1.458	0.001347767724530075
-1.457	0.0013489250457534492
-1.456	0.0013501279254770704
-1.455	0.0013513736185166055
-1.454	0.0013526596217747727
-1.453	0.0013539836486350884
-1.452	0.0013553436064985892
-1.451	0.0013567375770332955
-1.45	0.0013581637987694
-1.449	0.0013596206517268884
-1.448	0.0013611066438077944
-1.447	0.001362620398723851
-1.446	0.0013641606452630536
-1.445	0.0013657262077262958
-1.444	0.001367315997388833
-1.443	0.001368929004861283
-1.442	0.0013705642932419352
-1.441	0.0013722209919666097
-1.44	0.001373898291274746
-1.439	0.0013755954372209563
-1.438	0.0013773117271704332
-1.437	0.0013790465057243449
-1.436	0.0013807991610281327
-1.435	0.0013825691214213954
-1.434	0.00138435585239306
-1.433	0.0013861588538098802
-1.432	0.001387977657390098
-1.431	0.0013898118243973248
-1.43	0.0013916609435326232
-1.429	0.0013935246290051842
-1.428	0.001395402518764262
-1.427	0.001397294272876853
-1.426	0.001399199572037354
-1.425	0.0014011181161968469
-1.424	0.0014030496233010394
-1.423	0.0014049938281269173
-1.422	0.001406950481209325
-1.421	0.0014089193478494532
-1.42	0.0014109002071981142
-1.419	0.0014128928514073136
-1.418	0.00141489708484433
-1.417	0.0014169127233630084
-1.416	0.0014189395936275216
-1.415	0.001420977532484289
-1.414	0.0014230263863781313
-1.413	0.0014250860108091096
